Unnamed: 0,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
4379,0,47.0,0,1,25.0,3,1,3,4.0,3,3.0,1,7.0,0,3,0,2.0,3,29205.0
2395,1,42.0,0,1,7.0,2,1,3,1.0,3,4.0,2,2.0,0,3,1,0.0,3,17372.0
4631,0,28.0,1,1,23.0,1,1,3,4.0,0,4.0,1,2.0,0,1,1,1.0,1,21489.0
1535,0,55.0,1,1,14.0,3,1,2,3.0,4,3.0,1,3.0,1,3,1,1.0,0,29756.0
2524,0,31.0,1,1,7.0,2,2,3,5.0,1,3.0,0,3.0,1,2,1,2.0,2,23804.0
30,0,33.0,1,1,8.0,3,2,3,3.0,0,3.0,2,5.0,0,3,1,2.0,1,17496.0
4618,0,36.0,1,3,10.0,2,2,4,4.0,3,3.0,1,8.0,0,5,0,3.0,3,26501.0
3416,0,19.0,0,1,7.0,2,1,4,4.0,0,3.0,2,3.0,0,5,1,2.0,1,20289.0
3677,0,31.0,1,1,23.0,2,2,3,4.0,0,3.0,1,3.0,0,1,0,1.0,1,21540.0
3828,0,35.0,1,3,7.0,3,2,3,4.0,3,3.0,3,3.0,0,5,1,1.0,3,28566.0
1118,0,26.0,1,1,9.0,2,1,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17061.0
4443,0,39.0,1,1,7.0,2,0,3,2.0,1,3.0,3,2.0,0,1,0,1.0,2,26303.0
1200,0,44.0,1,2,6.0,2,1,2,3.0,0,3.0,1,5.0,1,3,1,0.0,1,18195.0
3292,0,36.0,0,1,11.0,2,2,3,5.0,0,3.0,0,3.0,0,2,1,1.0,1,21054.0
2973,0,39.0,1,1,7.0,2,0,3,3.0,1,3.0,3,2.0,0,2,1,2.0,2,26303.0
4807,0,30.0,1,1,8.0,2,1,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,22438.0
4872,1,35.0,0,1,24.0,1,2,3,5.0,0,3.0,1,2.0,1,5,1,2.0,1,27178.0
479,1,24.0,0,1,13.0,2,1,2,3.0,0,3.0,0,2.0,1,4,0,0.0,1,17886.0
3817,0,39.0,0,1,15.0,3,1,3,5.0,1,4.0,1,3.0,1,1,1,1.0,2,20811.0
4143,1,30.0,1,1,25.0,3,2,3,5.0,0,3.0,2,3.0,1,3,0,1.0,1,21067.0
3676,0,36.0,1,1,34.0,2,2,3,4.0,1,3.0,1,4.0,0,5,0,2.0,2,25561.0
2858,1,25.0,1,3,7.0,1,1,4,4.0,0,4.0,3,3.0,1,4,1,3.0,1,21880.0
3885,0,57.0,0,1,7.0,2,2,3,4.0,1,3.0,1,3.0,0,3,0,1.0,2,24984.0
1198,0,33.0,0,3,22.0,2,1,2,3.0,1,3.0,1,2.0,1,1,0,0.0,2,20368.0
4265,0,33.0,1,1,9.0,3,1,4,4.0,0,4.0,1,3.0,0,4,0,2.0,1,21048.0
2936,0,49.0,1,1,7.0,2,1,3,5.0,4,5.0,0,2.0,0,4,0,2.0,0,34080.0
4796,0,37.0,1,1,8.0,1,1,4,6.0,3,5.0,1,4.0,1,1,1,1.0,3,28930.0
1697,0,29.0,0,3,6.0,3,1,2,3.0,3,3.0,1,2.0,0,3,1,1.0,3,22918.0
3318,0,31.0,1,1,14.0,2,2,3,4.0,1,3.0,1,3.0,0,5,1,2.0,2,22169.0
2464,0,25.0,0,1,18.0,2,1,4,3.0,1,3.0,1,2.0,0,3,1,3.0,2,22689.0
1197,0,20.0,1,3,15.0,2,2,2,3.0,0,5.0,2,2.0,0,1,0,1.0,1,17728.0
2999,0,30.0,1,3,17.0,3,2,3,4.0,0,4.0,1,3.0,0,2,0,2.0,1,20975.0
707,0,47.0,0,1,22.0,3,2,3,1.0,1,3.0,1,2.0,1,2,0,0.0,2,20067.0
2362,1,19.0,0,1,16.0,3,1,3,4.0,0,4.0,2,2.0,1,5,0,2.0,1,16859.0
4007,0,47.0,0,1,7.0,3,2,3,5.0,3,5.0,1,4.0,1,1,1,2.0,3,29351.0
3055,0,36.0,1,1,14.0,2,2,3,4.0,3,3.0,2,5.0,0,3,0,1.0,3,28899.0
2090,0,35.0,1,1,33.0,3,1,2,4.0,0,5.0,2,2.0,0,4,0,1.0,1,17559.0
3561,0,35.0,1,1,7.0,2,2,3,4.0,1,3.0,1,2.0,0,4,1,1.0,2,24162.0
2281,0,38.0,1,3,8.0,3,2,2,3.0,3,4.0,3,1.0,0,4,1,1.0,3,22351.0
1815,0,23.0,1,1,32.0,2,2,2,3.0,0,3.0,1,2.0,0,1,0,1.0,1,17904.0
4487,1,27.0,1,3,15.0,1,2,3,5.0,1,5.0,3,8.0,0,3,0,1.0,2,24004.0
1297,1,26.0,1,2,26.0,3,1,3,3.0,0,4.0,1,1.0,1,3,0,1.0,1,17148.0
2458,1,29.0,1,1,31.0,2,2,3,5.0,0,3.0,2,7.0,1,2,0,1.0,1,20706.0
3751,0,29.0,1,1,7.0,3,1,4,4.0,0,5.0,1,3.0,0,1,1,1.0,1,22269.0
157,0,58.0,1,1,15.0,3,1,3,4.0,0,4.0,0,5.0,1,2,1,0.0,1,18346.0
3518,0,34.0,1,1,15.0,2,2,4,4.0,1,3.0,3,4.0,1,3,0,3.0,2,25066.0
1715,0,31.0,0,1,9.0,3,2,3,3.0,3,3.0,1,1.0,0,4,1,0.0,3,28675.0
440,1,34.0,0,2,29.0,2,1,2,3.0,3,5.0,1,1.0,1,3,1,0.0,3,24950.0
3341,0,60.0,1,3,10.0,2,0,3,5.0,1,3.0,3,7.0,0,3,0,1.0,2,23849.0
1057,1,29.0,0,3,19.0,1,1,2,3.0,1,4.0,2,6.0,0,3,0,1.0,2,20765.0
2080,0,27.0,1,1,11.0,1,2,2,4.0,3,3.0,1,2.0,1,3,1,1.0,3,27808.0
1260,0,32.0,0,1,11.0,1,2,3,3.0,0,4.0,2,3.0,0,3,1,1.0,1,17718.0
2747,0,32.0,1,3,14.0,1,2,4,3.0,1,3.0,0,6.0,0,2,1,1.0,2,25607.0
4216,0,29.0,1,1,23.0,3,2,4,2.0,1,5.0,3,2.0,0,5,0,2.0,2,24339.0
3026,0,41.0,0,1,9.0,3,1,3,2.0,1,4.0,0,3.0,0,3,0,2.0,2,22922.0
451,0,42.0,1,1,30.0,3,2,2,3.0,3,5.0,0,2.0,1,2,1,1.0,3,22406.0
2924,1,31.0,0,3,19.0,2,2,4,5.0,0,5.0,0,3.0,0,5,1,1.0,1,20711.0
427,0,60.0,0,3,34.0,3,1,3,4.0,3,5.0,0,5.0,0,2,1,0.0,3,25266.0
3467,0,57.0,1,1,7.0,2,1,3,4.0,0,5.0,0,4.0,0,5,1,2.0,1,20744.0
4203,0,29.0,1,1,15.0,2,1,4,4.0,0,3.0,3,3.0,0,4,1,2.0,1,21988.0
899,0,49.0,1,1,10.0,3,2,2,4.0,2,3.0,0,3.0,0,3,0,0.0,4,33711.0
3728,0,40.0,1,1,17.0,3,2,4,4.0,3,3.0,2,2.0,0,3,1,1.0,3,32142.0
4239,0,32.0,0,1,14.0,2,1,3,5.0,3,3.0,1,3.0,0,1,1,1.0,3,27621.0
12,0,31.0,1,1,32.0,2,2,2,3.0,0,3.0,1,2.0,0,3,0,1.0,1,17911.0
3995,0,36.0,1,1,7.0,3,2,2,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21537.0
2662,0,46.0,0,3,13.0,3,0,3,5.0,3,3.0,3,8.0,0,4,1,1.0,3,27543.0
2334,1,41.0,0,1,11.0,2,2,3,4.0,0,5.0,1,7.0,0,3,0,1.0,1,17107.0
1010,0,55.0,1,1,6.0,3,2,2,1.0,4,3.0,1,3.0,0,5,1,0.0,0,29732.0
4545,0,45.0,1,1,15.0,2,2,4,2.0,0,3.0,1,4.0,1,3,1,1.0,1,21496.0
3429,1,32.0,1,1,29.0,3,2,4,4.0,1,3.0,0,3.0,1,5,1,1.0,2,24857.0
3279,0,36.0,1,2,15.0,1,2,4,4.0,0,3.0,3,3.0,0,5,0,2.0,1,23001.0
117,0,36.0,0,3,17.0,1,1,3,3.0,3,3.0,0,1.0,0,5,0,0.0,3,24738.0
160,0,22.0,1,1,25.0,3,2,3,3.0,0,3.0,0,2.0,0,2,0,1.0,1,17323.0
2948,1,46.0,0,3,33.0,2,1,4,4.0,1,5.0,0,4.0,0,2,0,1.0,2,22964.0
3735,1,38.0,1,1,17.0,3,2,3,4.0,1,5.0,3,3.0,0,4,0,1.0,2,22891.0
4762,0,36.0,0,1,11.0,2,2,3,5.0,0,3.0,1,3.0,0,1,1,2.0,1,21054.0
2827,0,23.0,1,1,18.0,3,1,3,4.0,0,4.0,0,3.0,0,2,1,1.0,1,20922.0
2423,1,44.0,1,3,7.0,2,2,2,5.0,1,4.0,2,7.0,0,3,0,1.0,2,17362.0
4260,0,42.0,1,1,13.0,3,2,4,5.0,1,4.0,3,8.0,1,3,1,3.0,2,24710.0
4043,0,50.0,1,1,27.0,3,1,4,4.0,1,5.0,1,3.0,0,1,1,1.0,2,25245.0
2462,0,54.0,1,3,9.0,2,1,4,5.0,4,3.0,0,4.0,0,3,1,1.0,0,34105.0
3597,1,19.0,0,3,10.0,3,1,4,4.0,0,3.0,2,3.0,1,5,0,2.0,1,20247.0
2376,1,34.0,1,1,13.0,2,2,3,3.0,1,3.0,1,2.0,0,3,0,0.0,2,17585.0
2110,0,24.0,0,1,10.0,2,2,2,4.0,0,3.0,1,1.0,0,3,0,1.0,1,18162.0
647,0,35.0,1,1,31.0,1,2,3,4.0,3,4.0,0,4.0,0,3,1,1.0,3,25903.0
2366,0,31.0,1,1,30.0,3,1,3,4.0,1,5.0,3,2.0,0,5,1,0.0,2,21812.0
3249,0,46.0,0,3,16.0,2,1,4,5.0,1,3.0,0,3.0,0,3,0,1.0,2,24271.0
2806,0,22.0,0,3,16.0,3,2,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21288.0
1629,0,34.0,0,3,8.0,3,1,3,3.0,0,3.0,1,7.0,0,5,0,0.0,1,17231.0
4744,0,42.0,1,1,19.0,2,2,3,4.0,0,3.0,1,5.0,1,3,1,1.0,1,23444.0
1216,0,43.0,1,3,8.0,3,2,3,3.0,1,3.0,1,2.0,1,3,0,0.0,2,22847.0
1435,0,44.0,1,1,6.0,3,2,2,3.0,0,3.0,2,7.0,1,4,0,1.0,1,17436.0
3195,0,51.0,0,3,7.0,2,1,4,4.0,1,3.0,0,2.0,0,2,1,2.0,2,25025.0
2764,0,28.0,1,3,9.0,2,2,4,4.0,1,3.0,3,3.0,1,4,1,3.0,2,23156.0
523,0,50.0,1,1,34.0,3,2,3,2.0,0,3.0,0,2.0,1,2,1,2.0,1,18221.0
1180,0,36.0,1,1,13.0,2,2,3,3.0,0,4.0,2,3.0,0,1,0,2.0,1,17013.0
3680,1,37.0,1,3,20.0,3,2,4,5.0,1,5.0,1,7.0,1,1,1,1.0,2,24812.0
595,1,58.0,1,1,8.0,2,2,2,3.0,2,4.0,2,1.0,1,3,1,1.0,4,34246.0
2574,0,44.0,0,1,35.0,3,1,4,3.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0
3649,1,33.0,1,1,9.0,2,2,4,4.0,0,4.0,2,3.0,0,3,1,2.0,1,20071.0
2149,0,31.0,0,3,26.0,3,1,2,3.0,1,3.0,1,2.0,0,1,1,1.0,2,21932.0
3698,0,50.0,1,3,18.0,3,1,4,4.0,1,3.0,3,5.0,0,4,0,2.0,2,23185.0
1865,0,43.0,0,1,27.0,3,2,3,3.0,0,3.0,1,1.0,0,4,1,2.0,1,17258.0
3200,0,33.0,0,1,36.0,3,1,4,4.0,0,3.0,3,2.0,0,3,1,1.0,1,22703.0
1534,0,36.0,1,1,14.0,1,1,2,3.0,3,3.0,1,2.0,0,4,1,0.0,3,25096.0
3021,0,38.0,1,1,17.0,2,1,3,4.0,0,5.0,1,2.0,1,3,1,2.0,1,21460.0
3229,0,41.0,1,1,27.0,1,2,4,4.0,3,3.0,0,6.0,0,3,1,2.0,3,29000.0
2122,0,37.0,0,3,25.0,3,2,2,3.0,3,4.0,3,2.0,1,5,0,0.0,3,22642.0
4711,1,27.0,1,1,28.0,3,2,3,4.0,0,3.0,1,3.0,0,5,1,1.0,1,21055.0
2503,0,38.0,1,1,7.0,2,2,3,5.0,1,3.0,1,3.0,0,5,1,2.0,2,24671.0
2703,1,32.0,0,1,36.0,3,2,4,5.0,0,4.0,3,2.0,0,3,1,3.0,1,22157.0
1045,0,40.0,1,1,8.0,3,2,3,3.0,0,3.0,1,3.0,0,1,0,0.0,1,17345.0
2531,0,52.0,1,1,16.0,2,2,4,4.0,0,3.0,0,5.0,0,3,1,1.0,1,20753.0
4708,0,35.0,0,1,10.0,2,2,3,4.0,1,3.0,3,2.0,0,1,1,1.0,2,26434.0
1591,0,33.0,0,3,28.0,3,2,3,3.0,1,4.0,1,1.0,0,1,0,0.0,2,21146.0
3675,0,47.0,1,1,20.0,2,2,3,4.0,1,4.0,3,8.0,0,4,1,1.0,2,24240.0
3322,0,43.0,0,2,9.0,3,2,4,2.0,1,5.0,0,2.0,0,2,0,3.0,2,24950.0
4563,0,54.0,1,1,30.0,2,1,4,4.0,4,3.0,2,8.0,0,5,1,2.0,0,32953.0
2749,0,37.0,0,1,31.0,2,1,3,4.0,1,4.0,0,2.0,0,3,0,1.0,2,24352.0
4316,0,31.0,1,3,19.0,1,0,3,4.0,1,3.0,3,2.0,0,1,1,2.0,2,25255.0
1340,0,36.0,1,3,16.0,1,1,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,20673.0
2406,1,45.0,1,3,7.0,2,2,3,4.0,1,5.0,1,2.0,0,4,1,2.0,2,33061.0
3057,0,35.0,1,2,10.0,2,2,3,4.0,0,3.0,0,2.0,0,2,1,2.0,1,22415.0
3481,0,46.0,1,1,36.0,1,2,3,4.0,3,3.0,0,6.0,1,5,1,1.0,3,28058.0
773,0,36.0,1,1,18.0,3,0,2,4.0,3,3.0,3,1.0,0,2,1,0.0,3,23858.0
1682,0,27.0,0,3,26.0,2,0,2,3.0,1,3.0,3,2.0,0,1,1,1.0,2,24981.0
4734,0,36.0,0,3,18.0,3,2,3,4.0,1,3.0,1,3.0,0,5,1,2.0,2,23646.0
4782,0,29.0,1,1,26.0,3,2,4,5.0,0,5.0,1,3.0,0,3,1,2.0,1,21874.0
4800,0,31.0,1,1,8.0,3,2,4,4.0,0,4.0,1,2.0,1,4,1,3.0,1,22257.0
2686,0,42.0,1,1,26.0,2,2,3,4.0,1,5.0,1,4.0,0,2,1,1.0,2,21750.0
4064,0,41.0,0,1,33.0,3,1,3,4.0,1,4.0,1,3.0,0,1,0,2.0,2,24283.0
2255,0,40.0,1,1,26.0,1,2,3,3.0,3,3.0,1,5.0,0,3,1,1.0,3,25322.0
4845,1,31.0,0,1,16.0,3,2,3,4.0,0,5.0,3,4.0,1,3,0,2.0,1,23373.0
162,0,28.0,1,1,27.0,3,2,2,3.0,0,3.0,0,2.0,0,2,0,0.0,1,17713.0
3609,0,45.0,0,2,7.0,2,2,3,4.0,1,3.0,1,6.0,1,5,1,2.0,2,24421.0
98,0,58.0,1,3,16.0,3,2,2,3.0,4,3.0,2,1.0,0,3,1,1.0,0,28872.0
2592,0,42.0,1,1,16.0,2,2,4,4.0,0,5.0,0,4.0,0,2,0,3.0,1,20916.0
913,1,45.0,1,3,8.0,3,1,3,5.0,2,4.0,2,3.0,1,5,0,2.0,4,33824.0
1677,0,36.0,0,1,24.0,3,1,3,3.0,0,3.0,2,2.0,0,3,0,1.0,1,17153.0
3808,0,29.0,0,3,7.0,2,2,3,5.0,1,3.0,1,3.0,1,1,0,1.0,2,25512.0
2359,0,27.0,1,1,20.0,2,2,2,3.0,0,5.0,1,2.0,1,4,1,0.0,1,17235.0
4793,0,61.0,1,3,14.0,3,2,3,2.0,1,3.0,1,2.0,1,5,0,1.0,2,23898.0
3822,0,43.0,1,3,19.0,3,2,4,4.0,1,3.0,1,5.0,1,1,0,1.0,2,23765.0
4107,0,44.0,0,1,14.0,3,2,3,2.0,0,3.0,1,6.0,0,4,1,1.0,1,20767.0
1745,0,37.0,0,1,6.0,3,1,3,3.0,3,3.0,1,3.0,1,3,0,0.0,3,28603.0
2364,0,54.0,1,1,9.0,2,2,2,3.0,4,3.0,1,4.0,0,5,0,0.0,0,32779.0
1683,0,51.0,1,1,14.0,2,2,2,4.0,3,4.0,1,6.0,0,3,1,1.0,3,27490.0
3151,0,48.0,0,1,23.0,3,2,4,2.0,1,3.0,1,3.0,1,2,0,1.0,2,23745.0
4719,0,46.0,0,3,16.0,2,1,4,5.0,1,3.0,1,3.0,0,3,1,3.0,2,24271.0
4050,1,52.0,0,1,15.0,2,2,3,6.0,3,3.0,2,4.0,0,1,1,1.0,3,29328.0
3635,0,32.0,1,3,12.0,2,1,4,4.0,1,3.0,1,3.0,0,1,0,3.0,2,24154.0
468,0,52.0,1,1,12.0,1,2,3,3.0,1,5.0,1,4.0,1,4,1,2.0,2,20577.0
2437,1,40.0,1,2,24.0,2,2,2,1.0,0,5.0,1,1.0,0,1,1,1.0,1,17387.0
415,1,34.0,0,3,12.0,3,1,2,5.0,0,3.0,1,1.0,0,4,1,1.0,1,17351.0
3756,1,32.0,1,2,25.0,2,2,3,2.0,0,5.0,1,2.0,0,1,1,1.0,1,21634.0
3878,0,53.0,0,3,127.0,2,2,3,4.0,0,3.0,1,4.0,0,1,1,2.0,1,22160.0
2942,0,23.0,1,1,13.0,3,2,4,4.0,0,3.0,0,2.0,0,2,1,1.0,1,21451.0
2034,0,45.0,1,3,8.0,1,2,2,5.0,1,3.0,3,1.0,0,5,1,1.0,2,21632.0
1432,0,37.0,1,1,16.0,2,1,2,1.0,3,3.0,1,2.0,1,1,0,1.0,3,28744.0
4647,0,27.0,1,1,9.0,3,2,3,2.0,1,3.0,1,3.0,0,3,1,2.0,2,24150.0
2476,0,31.0,1,1,16.0,3,2,3,5.0,0,3.0,2,3.0,0,4,1,2.0,1,20884.0
3767,0,29.0,0,2,7.0,2,2,3,4.0,0,3.0,1,3.0,0,4,0,2.0,1,21384.0
4840,1,44.0,0,1,9.0,2,2,4,4.0,0,3.0,1,8.0,1,3,0,1.0,1,28909.0
3785,0,32.0,1,1,27.0,2,2,3,4.0,1,3.0,1,3.0,0,5,0,1.0,2,22875.0
2953,0,34.0,0,1,13.0,2,2,2,4.0,1,3.0,1,5.0,0,5,1,1.0,2,26403.0
4168,0,30.0,1,3,27.0,3,2,3,4.0,1,3.0,1,4.0,0,1,1,1.0,2,25609.0
1707,0,52.0,0,3,8.0,2,2,3,4.0,2,3.0,2,2.0,1,1,1,0.0,4,34068.0
393,0,34.0,0,3,10.0,3,1,3,3.0,1,3.0,0,1.0,0,2,1,0.0,2,21538.0
2058,0,50.0,1,1,8.0,3,2,3,3.0,4,3.0,1,6.0,0,1,0,1.0,0,32639.0
4039,0,27.0,1,1,13.0,2,1,3,5.0,0,4.0,1,3.0,0,3,1,2.0,1,21046.0
2600,0,52.0,1,1,14.0,3,2,3,5.0,1,3.0,0,4.0,0,3,1,2.0,2,24810.0
2781,0,30.0,1,1,16.0,2,2,2,5.0,0,3.0,3,2.0,0,2,1,1.0,1,22661.0
2126,1,32.0,1,1,31.0,2,2,2,3.0,0,3.0,2,2.0,1,5,0,0.0,1,17795.0
2475,0,45.0,1,1,17.0,2,2,3,4.0,1,3.0,0,4.0,1,3,1,2.0,2,25143.0
318,0,27.0,1,1,11.0,2,1,2,3.0,0,4.0,2,2.0,1,3,0,1.0,1,17478.0
3904,0,30.0,1,1,35.0,3,1,4,5.0,0,5.0,3,3.0,0,1,0,2.0,1,22463.0
2578,0,27.0,1,2,32.0,2,1,4,4.0,0,3.0,0,3.0,0,4,1,1.0,1,21620.0
869,0,46.0,1,1,21.0,2,2,2,3.0,2,4.0,0,6.0,0,3,1,1.0,4,34081.0
1153,1,18.0,0,3,9.0,3,1,3,3.0,0,3.0,2,2.0,1,5,0,1.0,1,16569.0
2876,0,35.0,1,1,9.0,2,2,4,5.0,0,3.0,1,5.0,0,5,1,1.0,1,21446.0
2564,0,31.0,0,1,30.0,2,2,4,6.0,0,3.0,1,3.0,0,3,1,3.0,1,21291.0
3532,0,43.0,1,1,9.0,3,2,4,5.0,0,4.0,1,6.0,0,1,1,3.0,1,23519.0
170,0,27.0,1,1,23.0,1,2,2,3.0,0,4.0,0,1.0,1,4,1,0.0,1,18058.0
2447,0,34.0,0,1,10.0,2,1,3,4.0,0,3.0,0,3.0,1,5,1,2.0,1,21587.0
2327,1,44.0,1,1,16.0,2,2,3,3.0,0,3.0,2,2.0,1,3,1,0.0,1,17936.0
2000,0,27.0,1,1,6.0,2,1,3,3.0,3,5.0,1,2.0,0,4,0,2.0,3,22412.0
392,0,54.0,1,1,11.0,3,2,2,3.0,2,5.0,0,5.0,0,4,1,0.0,4,34406.0
821,0,49.0,1,3,14.0,1,2,2,4.0,4,4.0,0,7.0,0,4,1,0.0,0,28120.0
2687,0,41.0,1,1,31.0,1,2,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,21997.0
3855,0,26.0,1,2,9.0,2,1,3,4.0,0,4.0,1,6.0,0,4,0,1.0,1,20865.0
699,0,52.0,1,1,6.0,2,2,3,3.0,4,3.0,0,3.0,0,2,1,1.0,0,32099.0
2746,0,29.0,1,1,23.0,3,2,4,3.0,1,5.0,3,2.0,0,5,0,3.0,2,24339.0
139,0,30.0,1,2,15.0,2,2,2,3.0,1,3.0,0,1.0,1,3,1,1.0,2,21347.0
664,0,36.0,1,1,20.0,2,2,3,3.0,1,3.0,0,1.0,1,5,1,2.0,2,21586.0
276,0,35.0,1,1,28.0,2,1,3,2.0,3,4.0,1,1.0,0,5,1,1.0,3,26996.0
912,0,26.0,1,1,10.0,2,2,2,3.0,0,3.0,2,2.0,1,1,0,0.0,1,17875.0
4010,0,25.0,1,3,10.0,2,1,3,4.0,1,3.0,1,2.0,0,4,0,1.0,2,23677.0
3521,1,30.0,1,1,7.0,1,2,4,5.0,0,5.0,2,8.0,0,3,0,3.0,1,21040.0
4855,1,31.0,0,3,10.0,3,1,4,4.0,0,3.0,3,3.0,1,5,1,2.0,1,23305.0
1818,0,42.0,1,1,29.0,2,1,2,3.0,4,3.0,2,3.0,0,3,0,0.0,0,30992.0
2950,0,38.0,1,1,10.0,2,2,3,4.0,3,3.0,0,3.0,0,2,1,1.0,3,28112.0
3869,0,34.0,1,1,22.0,3,1,4,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23556.0
3971,0,36.0,1,1,30.0,3,1,2,4.0,0,5.0,1,5.0,1,4,0,1.0,1,22692.0
1848,1,34.0,0,3,25.0,3,2,3,1.0,1,3.0,2,1.0,1,1,0,0.0,2,20304.0
4453,0,51.0,1,3,15.0,3,2,3,4.0,0,4.0,1,2.0,0,1,0,2.0,1,22553.0
3385,0,31.0,1,1,13.0,1,1,3,5.0,1,3.0,0,2.0,0,4,1,2.0,2,23305.0
1082,0,23.0,1,1,26.0,2,2,3,3.0,1,3.0,2,1.0,0,4,1,2.0,2,17272.0
237,0,52.0,0,3,8.0,2,2,3,4.0,2,3.0,2,2.0,1,2,1,2.0,4,34068.0
1855,1,30.0,0,1,10.0,1,2,2,3.0,0,3.0,2,1.0,1,4,1,0.0,1,17285.0
3224,1,29.0,0,1,31.0,1,2,4,5.0,3,5.0,3,3.0,0,2,0,1.0,3,27400.0
1211,0,37.0,0,3,6.0,3,2,2,5.0,1,3.0,1,2.0,0,1,0,1.0,2,24525.0
2558,0,35.0,1,1,13.0,2,1,3,5.0,1,4.0,1,8.0,0,3,0,2.0,2,23183.0
3141,0,30.0,0,3,27.0,1,1,3,4.0,0,3.0,0,3.0,0,3,0,2.0,1,20835.0
2069,0,36.0,1,2,19.0,2,2,2,3.0,0,4.0,1,5.0,0,3,1,1.0,1,17143.0
3569,0,30.0,0,1,9.0,2,2,3,4.0,1,3.0,1,3.0,0,3,0,1.0,2,27531.0
147,0,41.0,0,1,16.0,2,2,3,4.0,4,5.0,1,5.0,0,2,1,0.0,0,32181.0
812,0,43.0,0,1,33.0,2,1,2,3.0,3,5.0,0,1.0,0,4,0,0.0,3,25820.0
2381,1,25.0,1,1,9.0,2,2,2,3.0,0,5.0,1,5.0,0,5,1,0.0,1,16118.0
3,0,33.0,0,1,9.0,2,1,2,3.0,0,3.0,0,2.0,1,5,1,1.0,1,17909.0
92,0,30.0,1,3,10.0,3,1,3,4.0,1,4.0,1,2.0,1,3,1,1.0,2,20209.0
2234,0,28.0,1,3,16.0,3,2,3,3.0,0,4.0,1,2.0,0,5,0,2.0,1,16052.0
585,1,23.0,1,1,12.0,2,2,3,1.0,0,5.0,0,2.0,1,3,1,2.0,1,16601.0
6,0,59.0,1,1,9.0,3,1,2,2.0,0,5.0,0,5.0,1,2,1,1.0,1,17670.0
1589,0,43.0,0,3,32.0,2,2,3,3.0,4,3.0,1,2.0,1,1,1,0.0,0,31959.0
1177,0,50.0,1,1,23.0,2,1,2,4.0,3,5.0,1,6.0,0,3,1,0.0,3,28269.0
3192,1,27.0,0,3,36.0,3,2,4,6.0,1,5.0,3,2.0,0,3,0,1.0,2,23647.0
280,0,53.0,1,1,9.0,3,2,2,3.0,4,3.0,0,4.0,1,5,0,0.0,0,32584.0
1364,0,28.0,0,3,6.0,2,2,2,4.0,1,3.0,1,2.0,1,1,0,0.0,2,21834.0
3186,0,51.0,1,1,16.0,2,2,4,4.0,0,3.0,0,6.0,0,5,1,1.0,1,21058.0
297,0,35.0,1,3,22.0,3,2,3,3.0,3,4.0,0,1.0,0,2,1,2.0,3,23020.0
3590,0,35.0,0,1,17.0,2,2,3,2.0,1,3.0,1,3.0,0,4,1,1.0,2,23402.0
3794,0,28.0,1,3,9.0,3,0,3,2.0,1,3.0,3,2.0,0,1,0,2.0,2,25178.0
1482,0,31.0,1,1,32.0,2,2,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17911.0
3874,0,39.0,1,1,17.0,3,1,3,6.0,3,3.0,1,5.0,0,1,1,2.0,3,31884.0
4160,0,34.0,1,1,12.0,2,1,4,5.0,0,3.0,1,3.0,0,1,0,1.0,1,21589.0
3730,0,41.0,1,1,9.0,2,1,3,4.0,0,5.0,1,6.0,0,4,1,2.0,1,22055.0
3530,0,51.0,0,1,29.0,3,2,3,6.0,4,3.0,2,3.0,1,1,1,2.0,0,33089.0
3155,1,30.0,1,1,17.0,2,1,4,5.0,0,5.0,2,8.0,1,5,1,2.0,1,21082.0
3276,0,38.0,1,1,32.0,3,1,3,5.0,1,3.0,1,2.0,0,3,0,2.0,2,24409.0
1940,0,24.0,0,3,30.0,3,2,2,3.0,0,3.0,1,1.0,0,4,1,1.0,1,17400.0
2036,1,47.0,0,3,33.0,2,1,3,1.0,1,3.0,3,5.0,1,4,0,1.0,2,21397.0
4577,1,22.0,1,1,25.0,2,1,4,4.0,0,3.0,3,3.0,0,3,1,3.0,1,21371.0
2895,0,43.0,1,1,31.0,3,2,3,4.0,3,5.0,0,3.0,1,2,1,2.0,3,26084.0
3319,0,45.0,1,1,36.0,2,2,3,4.0,1,3.0,3,3.0,0,5,1,2.0,2,23219.0
3866,0,36.0,1,1,18.0,3,2,3,4.0,0,3.0,1,2.0,1,5,0,1.0,1,21338.0
4208,0,38.0,0,1,16.0,3,2,3,4.0,0,3.0,1,3.0,1,1,0,2.0,1,21004.0
2523,0,47.0,1,2,12.0,3,2,4,4.0,1,4.0,1,2.0,1,5,0,2.0,2,23699.0
